11, 81, 1, 1
74, 81, 1, 1
19, 93, 1, 1
56, 93, 1, 1
78, 93, 1, 1
79, 93, 1, 1
92, 93, 1, 1
4, 94, 1, 1
6, 95, 1, 1
49, 95, 1, 1
52, 95, 1, 1
6, 96, 1, 1
6, 97, 1, 1
34, 97, 1, 1
69, 97, 1, 1
59, 98, 1, 1
90, 98, 1, 1
55, 102, 1, 1
79, 102, 1, 1
86, 106, 1, 1
3, 111, 1, 1
65, 112, 1, 1
80, 120, 1, 1
49, 121, 1, 1
75, 121, 1, 1
9, 123, 1, 1
76, 123, 1, 1
27, 124, 1, 1
44, 131, 1, 1
96, 131, 1, 1
19, 137, 1, 1
6, 138, 1, 1
13, 138, 1, 1
0, 139, 1, 1
76, 139, 1, 1
4, 140, 1, 1
34, 142, 1, 1
59, 142, 1, 1
96, 142, 1, 1
44, 146, 1, 1
49, 146, 1, 1
96, 148, 1, 1
31, 149, 1, 1
73, 5, 2, 1
22, 8, 2, 1
52, 8, 2, 1
66, 8, 2, 1
78, 8, 2, 1
84, 8, 2, 1
11, 11, 2, 1
9, 17, 2, 1
21, 17, 2, 1
49, 17, 2, 1
92, 17, 2, 1
13, 19, 2, 1
44, 19, 2, 1
59, 20, 2, 1
55, 22, 2, 1
76, 22, 2, 1
88, 24, 2, 1
71, 26, 2, 1
92, 26, 2, 1
59, 27, 2, 1
95, 27, 2, 1
96, 28, 2, 1
5, 30, 2, 1
86, 39, 2, 1
63, 41, 2, 1
76, 42, 2, 1
91, 42, 2, 1
49, 43, 2, 1
55, 43, 2, 1
76, 43, 2, 1
80, 43, 2, 1
2, 51, 2, 1
9, 51, 2, 1
9, 52, 2, 1
34, 52, 2, 1
52, 52, 2, 1
65, 52, 2, 1
12, 53, 2, 1
33, 53, 2, 1
64, 53, 2, 1
78, 54, 2, 1
75, 55, 2, 1
32, 56, 2, 1
9, 58, 2, 1
25, 58, 2, 1
39, 64, 2, 1
8, 66, 2, 1
44, 67, 2, 1
54, 67, 2, 1
1, 80, 2, 1
40, 80, 2, 1
59, 81, 2, 1
71, 82, 2, 1
80, 85, 2, 1
96, 85, 2, 1
13, 93, 2, 1
44, 93, 2, 1
66, 93, 2, 1
76, 93, 2, 1
95, 93, 2, 1
9, 95, 2, 1
13, 95, 2, 1
32, 95, 2, 1
55, 95, 2, 1
66, 95, 2, 1
63, 96, 2, 1
9, 100, 2, 1
57, 103, 2, 1
63, 103, 2, 1
34, 105, 2, 1
64, 105, 2, 1
80, 105, 2, 1
89, 106, 2, 1
61, 107, 2, 1
30, 109, 2, 1
29, 113, 2, 1
20, 121, 2, 1
31, 121, 2, 1
81, 121, 2, 1
49, 124, 2, 1
44, 127, 2, 1
21, 130, 2, 1
52, 134, 2, 1
50, 137, 2, 1
78, 137, 2, 1
80, 138, 2, 1
55, 139, 2, 1
19, 140, 2, 1
61, 141, 2, 1
72, 141, 2, 1
55, 142, 2, 1
93, 143, 2, 1
14, 145, 2, 1
26, 149, 2, 1
75, 1, 3, 1
63, 5, 3, 1
9, 7, 3, 1
44, 13, 3, 1
65, 14, 3, 1
9, 17, 3, 1
53, 17, 3, 1
76, 17, 3, 1
54, 19, 3, 1
71, 19, 3, 1
9, 20, 3, 1
37, 22, 3, 1
93, 22, 3, 1
19, 24, 3, 1
87, 27, 3, 1
75, 29, 3, 1
49, 31, 3, 1
96, 34, 3, 2
6, 36, 3, 1
29, 36, 3, 1
49, 36, 3, 2
64, 36, 3, 1
93, 38, 3, 1
27, 40, 3, 1
5, 42, 3, 1
22, 42, 3, 1
31, 42, 3, 1
64, 42, 3, 1
79, 42, 3, 1
94, 42, 3, 1
88, 44, 3, 1
44, 48, 3, 1
32, 50, 3, 1
0, 51, 3, 1
64, 51, 3, 1
9, 53, 3, 1
49, 53, 3, 1
71, 53, 3, 1
72, 53, 3, 1
19, 55, 3, 2
50, 55, 3, 1
55, 55, 3, 1
59, 55, 3, 1
88, 55, 3, 1
93, 55, 3, 1
95, 55, 3, 1
26, 56, 3, 1
44, 56, 3, 1
49, 56, 3, 1
76, 56, 3, 1
69, 58, 3, 1
5, 61, 3, 1
63, 61, 3, 1
6, 66, 3, 1
75, 66, 3, 1
88, 66, 3, 1
75, 67, 3, 1
43, 81, 3, 1
19, 82, 3, 1
20, 84, 3, 1
20, 86, 3, 1
43, 86, 3, 1
20, 89, 3, 1
38, 92, 3, 1
63, 92, 3, 1
16, 93, 3, 1
19, 93, 3, 1
76, 93, 3, 1
21, 95, 3, 1
32, 95, 3, 1
44, 95, 3, 1
55, 95, 3, 2
27, 97, 3, 1
53, 97, 3, 1
2, 98, 3, 1
33, 101, 3, 1
21, 103, 3, 1
34, 103, 3, 1
70, 103, 3, 1
95, 105, 3, 1
49, 121, 3, 1
55, 122, 3, 1
43, 123, 3, 1
55, 123, 3, 1
26, 124, 3, 1
67, 126, 3, 1
67, 127, 3, 1
55, 130, 3, 1
65, 131, 3, 1
82, 136, 3, 1
32, 137, 3, 1
53, 137, 3, 1
61, 137, 3, 1
86, 137, 3, 1
79, 138, 3, 1
65, 139, 3, 1
85, 144, 3, 1
66, 145, 3, 1
11, 147, 3, 1
10, 149, 3, 1
66, 149, 3, 1
9, 2, 4, 1
4, 5, 4, 1
59, 6, 4, 1
66, 8, 4, 1
13, 13, 4, 1
52, 13, 4, 1
69, 13, 4, 1
6, 16, 4, 1
43, 16, 4, 1
49, 17, 4, 1
64, 17, 4, 1
88, 17, 4, 1
36, 20, 4, 1
37, 20, 4, 1
49, 20, 4, 1
88, 22, 4, 1
96, 22, 4, 1
67, 24, 4, 1
38, 34, 4, 1
67, 34, 4, 1
88, 34, 4, 1
93, 34, 4, 1
13, 36, 4, 1
27, 36, 4, 1
34, 36, 4, 1
66, 36, 4, 1
78, 37, 4, 1
20, 39, 4, 1
9, 40, 4, 1
13, 41, 4, 1
66, 41, 4, 1
75, 41, 4, 1
30, 42, 4, 1
39, 42, 4, 1
4, 44, 4, 1
93, 47, 4, 1
9, 48, 4, 1
66, 48, 4, 1
87, 49, 4, 1
69, 50, 4, 1
86, 50, 4, 1
44, 52, 4, 1
54, 55, 4, 1
69, 56, 4, 1
31, 57, 4, 1
71, 57, 4, 1
70, 58, 4, 1
13, 60, 4, 1
34, 62, 4, 1
9, 64, 4, 1
75, 65, 4, 1
89, 67, 4, 1
93, 70, 4, 1
95, 71, 4, 1
19, 75, 4, 1
4, 81, 4, 1
86, 81, 4, 1
27, 82, 4, 1
82, 82, 4, 1
64, 83, 4, 1
88, 90, 4, 1
27, 93, 4, 1
44, 93, 4, 1
9, 95, 4, 1
13, 95, 4, 2
69, 95, 4, 1
5, 97, 4, 1
13, 97, 4, 1
35, 97, 4, 1
63, 97, 4, 1
69, 97, 4, 1
96, 97, 4, 1
6, 99, 4, 1
27, 99, 4, 1
5, 101, 4, 1
12, 102, 4, 1
54, 102, 4, 1
9, 103, 4, 1
82, 107, 4, 1
52, 108, 4, 1
99, 108, 4, 1
13, 113, 4, 1
89, 113, 4, 2
59, 114, 4, 1
1, 115, 4, 1
49, 115, 4, 1
90, 116, 4, 1
19, 121, 4, 1
22, 122, 4, 1
73, 123, 4, 1
13, 124, 4, 1
58, 125, 4, 1
4, 127, 4, 1
5, 127, 4, 1
19, 127, 4, 1
63, 127, 4, 1
67, 127, 4, 1
74, 127, 4, 1
95, 127, 4, 1
96, 127, 4, 1
46, 130, 4, 1
89, 131, 4, 1
80, 132, 4, 1
30, 133, 4, 1
4, 136, 4, 1
13, 136, 4, 1
13, 137, 4, 1
49, 137, 4, 1
67, 137, 4, 1
74, 137, 4, 1
96, 138, 4, 1
39, 140, 4, 1
88, 142, 4, 1
93, 142, 4, 1
1, 144, 4, 1
49, 144, 4, 1
9, 149, 4, 1
44, 0, 5, 1
55, 0, 5, 1
4, 1, 5, 1
49, 1, 5, 1
53, 1, 5, 1
5, 2, 5, 1
20, 2, 5, 1
21, 2, 5, 1
44, 2, 5, 1
65, 2, 5, 1
80, 2, 5, 2
81, 2, 5, 1
19, 3, 5, 1
55, 3, 5, 1
49, 4, 5, 1
3, 5, 5, 1
9, 5, 5, 1
19, 5, 5, 2
39, 5, 5, 1
96, 5, 5, 1
13, 6, 5, 1
76, 6, 5, 1
6, 8, 5, 2
10, 8, 5, 1
19, 8, 5, 2
44, 8, 5, 1
74, 8, 5, 1
79, 8, 5, 1
80, 8, 5, 2
26, 9, 5, 1
49, 9, 5, 1
44, 10, 5, 1
49, 10, 5, 1
69, 10, 5, 1
76, 10, 5, 2
15, 11, 5, 2
79, 11, 5, 1
21, 12, 5, 1
88, 12, 5, 1
6, 14, 5, 1
10, 14, 5, 2
39, 14, 5, 1
44, 14, 5, 1
80, 14, 5, 2
19, 16, 5, 1
75, 16, 5, 1
78, 16, 5, 1
96, 16, 5, 1
9, 17, 5, 1
19, 17, 5, 2
21, 17, 5, 1
28, 17, 5, 1
33, 17, 5, 1
49, 17, 5, 2
53, 17, 5, 1
55, 17, 5, 2
62, 17, 5, 1
63, 17, 5, 1
65, 17, 5, 1
66, 17, 5, 1
68, 17, 5, 1
72, 17, 5, 1
76, 17, 5, 3
86, 17, 5, 1
95, 18, 5, 1
13, 19, 5, 1
29, 19, 5, 1
33, 19, 5, 1
34, 19, 5, 1
43, 19, 5, 1
61, 19, 5, 1
72, 19, 5, 1
76, 19, 5, 1
78, 19, 5, 1
80, 19, 5, 2
97, 19, 5, 1
20, 20, 5, 1
44, 20, 5, 1
80, 20, 5, 2
3, 22, 5, 1
4, 22, 5, 2
5, 22, 5, 2
9, 22, 5, 1
27, 22, 5, 1
34, 22, 5, 1
35, 22, 5, 1
44, 22, 5, 1
55, 22, 5, 2
66, 22, 5, 1
76, 22, 5, 1
84, 22, 5, 1
86, 22, 5, 1
91, 22, 5, 1
1, 23, 5, 1
5, 23, 5, 1
7, 23, 5, 1
9, 23, 5, 2
54, 23, 5, 1
59, 23, 5, 1
64, 23, 5, 2
76, 23, 5, 1
80, 23, 5, 1
96, 23, 5, 1
80, 24, 5, 1
78, 25, 5, 1
4, 26, 5, 1
6, 26, 5, 1
13, 26, 5, 1
30, 26, 5, 1
67, 26, 5, 1
75, 26, 5, 1
13, 27, 5, 3
26, 27, 5, 4
31, 27, 5, 1
59, 27, 5, 1
64, 27, 5, 3
66, 27, 5, 1
72, 27, 5, 1
79, 27, 5, 1
90, 27, 5, 1
95, 27, 5, 1
63, 28, 5, 1
75, 28, 5, 1
78, 28, 5, 1
92, 28, 5, 1
93, 28, 5, 1
26, 29, 5, 1
78, 29, 5, 1
6, 31, 5, 1
96, 31, 5, 1
78, 32, 5, 1
34, 33, 5, 1
59, 33, 5, 1
71, 33, 5, 1
74, 33, 5, 1
80, 33, 5, 1
84, 33, 5, 1
34, 34, 5, 1
76, 34, 5, 1
88, 34, 5, 1
0, 36, 5, 1
2, 36, 5, 1
5, 36, 5, 1
9, 36, 5, 2
12, 36, 5, 1
16, 36, 5, 1
19, 36, 5, 2
43, 36, 5, 1
44, 36, 5, 1
53, 36, 5, 1
63, 36, 5, 2
65, 36, 5, 1
75, 36, 5, 1
78, 36, 5, 1
80, 36, 5, 2
92, 36, 5, 1
96, 36, 5, 1
59, 37, 5, 1
59, 38, 5, 1
0, 39, 5, 1
76, 39, 5, 1
4, 40, 5, 1
10, 40, 5, 1
12, 40, 5, 1
19, 40, 5, 1
21, 40, 5, 1
27, 40, 5, 1
34, 40, 5, 1
43, 40, 5, 1
48, 40, 5, 1
59, 40, 5, 1
78, 40, 5, 1
80, 40, 5, 1
95, 40, 5, 1
98, 40, 5, 1
0, 41, 5, 1
4, 41, 5, 2
10, 41, 5, 1
13, 41, 5, 2
22, 41, 5, 1
34, 41, 5, 1
42, 41, 5, 1
49, 41, 5, 1
75, 41, 5, 1
80, 41, 5, 8
88, 41, 5, 1
95, 41, 5, 1
0, 42, 5, 1
5, 42, 5, 1
8, 42, 5, 1
13, 42, 5, 1
21, 42, 5, 1
26, 42, 5, 2
44, 42, 5, 2
49, 42, 5, 1
54, 42, 5, 1
65, 42, 5, 1
66, 42, 5, 2
75, 42, 5, 2
76, 42, 5, 2
78, 42, 5, 1
7, 43, 5, 1
9, 43, 5, 2
13, 43, 5, 1
44, 43, 5, 2
57, 43, 5, 1
65, 43, 5, 1
95, 43, 5, 1
3, 44, 5, 1
5, 44, 5, 1
9, 44, 5, 1
46, 44, 5, 1
49, 44, 5, 1
84, 44, 5, 1
44, 46, 5, 1
1, 48, 5, 1
4, 48, 5, 1
13, 48, 5, 1
26, 48, 5, 1
32, 48, 5, 1
33, 48, 5, 1
35, 48, 5, 1
44, 48, 5, 3
49, 48, 5, 2
53, 48, 5, 1
62, 48, 5, 1
64, 48, 5, 1
65, 48, 5, 1
82, 48, 5, 1
19, 49, 5, 2
72, 49, 5, 1
75, 49, 5, 1
78, 49, 5, 1
2, 51, 5, 1
4, 51, 5, 1
6, 51, 5, 1
26, 51, 5, 1
53, 51, 5, 1
55, 51, 5, 1
4, 52, 5, 1
10, 52, 5, 1
25, 52, 5, 1
34, 52, 5, 1
41, 52, 5, 1
66, 52, 5, 2
2, 53, 5, 1
6, 53, 5, 1
7, 53, 5, 1
9, 53, 5, 2
13, 53, 5, 2
14, 53, 5, 1
32, 53, 5, 1
34, 53, 5, 1
49, 53, 5, 1
64, 53, 5, 1
78, 53, 5, 1
80, 53, 5, 1
4, 55, 5, 3
5, 55, 5, 2
6, 55, 5, 1
19, 55, 5, 1
34, 55, 5, 1
59, 55, 5, 1
65, 55, 5, 1
73, 55, 5, 1
88, 55, 5, 1
95, 55, 5, 2
5, 56, 5, 1
9, 56, 5, 1
16, 56, 5, 1
49, 56, 5, 2
64, 56, 5, 3
75, 56, 5, 1
76, 56, 5, 3
93, 56, 5, 2
96, 56, 5, 1
97, 56, 5, 1
69, 57, 5, 1
80, 57, 5, 1
4, 58, 5, 1
5, 58, 5, 1
6, 58, 5, 1
15, 58, 5, 1
19, 58, 5, 1
34, 58, 5, 1
41, 58, 5, 1
42, 58, 5, 1
69, 58, 5, 1
78, 58, 5, 1
80, 58, 5, 2
9, 60, 5, 1
69, 60, 5, 2
73, 60, 5, 1
19, 61, 5, 1
5, 62, 5, 1
6, 62, 5, 1
10, 62, 5, 1
18, 62, 5, 1
61, 62, 5, 1
5, 63, 5, 1
19, 63, 5, 1
26, 63, 5, 1
92, 63, 5, 1
20, 64, 5, 1
44, 64, 5, 1
53, 64, 5, 1
65, 64, 5, 2
69, 64, 5, 1
1, 65, 5, 1
66, 65, 5, 1
5, 66, 5, 1
76, 66, 5, 2
5, 67, 5, 1
96, 68, 5, 1
7, 70, 5, 1
34, 70, 5, 1
44, 70, 5, 1
9, 71, 5, 1
55, 72, 5, 1
79, 72, 5, 1
88, 72, 5, 1
69, 73, 5, 1
27, 75, 5, 1
39, 75, 5, 1
57, 75, 5, 1
66, 75, 5, 1
80, 75, 5, 1
64, 76, 5, 1
49, 77, 5, 1
65, 78, 5, 1
8, 79, 5, 1
19, 79, 5, 1
1, 80, 5, 1
37, 80, 5, 1
4, 81, 5, 2
11, 81, 5, 1
25, 81, 5, 1
29, 81, 5, 1
34, 81, 5, 1
37, 81, 5, 1
45, 81, 5, 1
69, 81, 5, 1
78, 81, 5, 1
80, 81, 5, 2
6, 83, 5, 1
34, 83, 5, 2
90, 83, 5, 1
3, 86, 5, 1
68, 86, 5, 1
4, 88, 5, 1
19, 88, 5, 1
26, 88, 5, 1
4, 89, 5, 1
9, 89, 5, 1
81, 90, 5, 1
9, 92, 5, 1
14, 92, 5, 1
1, 93, 5, 1
4, 93, 5, 1
6, 93, 5, 1
9, 93, 5, 1
12, 93, 5, 1
13, 93, 5, 1
17, 93, 5, 1
19, 93, 5, 1
23, 93, 5, 1
27, 93, 5, 1
34, 93, 5, 2
48, 93, 5, 1
49, 93, 5, 1
55, 93, 5, 1
58, 93, 5, 1
65, 93, 5, 2
66, 93, 5, 3
70, 93, 5, 1
74, 93, 5, 1
75, 93, 5, 2
76, 93, 5, 2
78, 93, 5, 1
80, 93, 5, 2
81, 93, 5, 1
92, 93, 5, 1
94, 93, 5, 1
97, 93, 5, 1
95, 94, 5, 1
0, 95, 5, 1
4, 95, 5, 3
5, 95, 5, 1
6, 95, 5, 2
7, 95, 5, 1
9, 95, 5, 1
19, 95, 5, 1
26, 95, 5, 2
32, 95, 5, 1
34, 95, 5, 3
38, 95, 5, 1
43, 95, 5, 1
44, 95, 5, 2
45, 95, 5, 1
55, 95, 5, 2
59, 95, 5, 1
64, 95, 5, 2
66, 95, 5, 1
75, 95, 5, 2
76, 95, 5, 1
80, 95, 5, 1
81, 95, 5, 1
90, 95, 5, 1
95, 95, 5, 1
5, 96, 5, 1
16, 96, 5, 1
19, 96, 5, 1
34, 96, 5, 1
40, 96, 5, 1
50, 96, 5, 1
54, 96, 5, 1
58, 96, 5, 1
59, 96, 5, 1
66, 96, 5, 1
88, 96, 5, 1
92, 96, 5, 1
4, 97, 5, 2
8, 97, 5, 1
13, 97, 5, 1
19, 97, 5, 1
28, 97, 5, 1
39, 97, 5, 1
44, 97, 5, 1
54, 97, 5, 1
58, 97, 5, 1
65, 97, 5, 1
69, 97, 5, 2
75, 97, 5, 2
80, 97, 5, 2
84, 97, 5, 1
92, 97, 5, 2
64, 98, 5, 1
79, 98, 5, 1
0, 99, 5, 1
4, 99, 5, 1
5, 99, 5, 1
6, 99, 5, 1
18, 99, 5, 1
34, 99, 5, 1
42, 99, 5, 1
44, 99, 5, 1
55, 99, 5, 1
59, 99, 5, 1
69, 99, 5, 1
81, 99, 5, 1
84, 99, 5, 1
87, 99, 5, 1
90, 99, 5, 1
93, 99, 5, 1
95, 99, 5, 1
4, 100, 5, 1
34, 100, 5, 1
44, 100, 5, 1
55, 100, 5, 1
66, 101, 5, 1
4, 102, 5, 1
9, 102, 5, 1
19, 102, 5, 2
20, 102, 5, 1
34, 102, 5, 2
43, 102, 5, 1
44, 102, 5, 1
53, 102, 5, 1
55, 102, 5, 1
65, 102, 5, 1
66, 102, 5, 1
67, 102, 5, 1
75, 102, 5, 3
4, 103, 5, 1
6, 103, 5, 2
19, 103, 5, 2
45, 103, 5, 1
61, 103, 5, 1
80, 103, 5, 2
81, 103, 5, 1
95, 103, 5, 1
4, 104, 5, 1
5, 104, 5, 1
9, 104, 5, 2
65, 104, 5, 1
68, 104, 5, 1
6, 105, 5, 1
80, 105, 5, 1
93, 105, 5, 1
95, 105, 5, 2
55, 106, 5, 1
76, 106, 5, 1
37, 107, 5, 1
69, 109, 5, 1
12, 110, 5, 1
56, 111, 5, 1
17, 112, 5, 1
69, 112, 5, 1
98, 112, 5, 1
63, 113, 5, 1
78, 113, 5, 1
26, 114, 5, 1
65, 114, 5, 1
75, 114, 5, 1
95, 114, 5, 1
22, 115, 5, 1
59, 115, 5, 1
19, 118, 5, 1
44, 120, 5, 1
9, 121, 5, 1
13, 121, 5, 1
27, 121, 5, 1
44, 121, 5, 1
45, 121, 5, 1
53, 121, 5, 1
65, 121, 5, 1
67, 121, 5, 1
76, 121, 5, 1
78, 121, 5, 1
89, 121, 5, 1
4, 122, 5, 1
25, 122, 5, 1
75, 122, 5, 1
96, 122, 5, 1
12, 123, 5, 1
29, 123, 5, 1
32, 123, 5, 1
50, 123, 5, 1
55, 123, 5, 2
64, 123, 5, 1
66, 123, 5, 2
72, 123, 5, 1
76, 123, 5, 1
0, 124, 5, 1
4, 124, 5, 1
7, 124, 5, 1
9, 124, 5, 1
13, 124, 5, 1
19, 124, 5, 1
28, 124, 5, 1
31, 124, 5, 1
49, 124, 5, 1
59, 124, 5, 1
64, 124, 5, 1
65, 124, 5, 1
68, 124, 5, 1
76, 124, 5, 1
80, 124, 5, 1
86, 124, 5, 1
96, 124, 5, 1
9, 125, 5, 1
6, 127, 5, 1
9, 127, 5, 1
26, 127, 5, 1
43, 127, 5, 1
44, 127, 5, 1
45, 127, 5, 1
49, 127, 5, 2
54, 127, 5, 1
65, 127, 5, 1
75, 127, 5, 1
80, 127, 5, 1
96, 127, 5, 1
3, 128, 5, 1
5, 128, 5, 1
9, 128, 5, 1
29, 129, 5, 1
95, 129, 5, 1
9, 131, 5, 1
31, 131, 5, 1
44, 131, 5, 1
45, 131, 5, 1
49, 131, 5, 1
54, 131, 5, 1
64, 131, 5, 1
73, 131, 5, 1
91, 131, 5, 1
95, 131, 5, 1
97, 131, 5, 1
11, 132, 5, 1
95, 132, 5, 2
48, 133, 5, 1
0, 134, 5, 1
26, 134, 5, 1
65, 134, 5, 1
59, 135, 5, 1
11, 137, 5, 1
19, 137, 5, 1
20, 137, 5, 1
49, 137, 5, 2
64, 137, 5, 1
65, 137, 5, 2
97, 137, 5, 1
2, 138, 5, 1
26, 139, 5, 1
32, 139, 5, 1
48, 139, 5, 1
49, 139, 5, 1
50, 139, 5, 1
53, 139, 5, 1
64, 139, 5, 1
76, 139, 5, 2
78, 139, 5, 1
92, 139, 5, 1
95, 139, 5, 1
55, 140, 5, 1
90, 140, 5, 1
4, 141, 5, 1
5, 142, 5, 2
19, 142, 5, 3
34, 142, 5, 1
55, 142, 5, 1
59, 142, 5, 1
63, 142, 5, 1
66, 142, 5, 1
71, 142, 5, 1
75, 142, 5, 2
76, 142, 5, 1
5, 143, 5, 1
13, 143, 5, 1
64, 145, 5, 1
6, 146, 5, 1
9, 146, 5, 1
17, 146, 5, 1
41, 146, 5, 1
44, 146, 5, 1
46, 146, 5, 1
53, 146, 5, 1
71, 146, 5, 1
76, 146, 5, 1
90, 146, 5, 1
96, 146, 5, 1
9, 147, 5, 1
25, 147, 5, 1
5, 148, 5, 1
59, 148, 5, 1
75, 148, 5, 1
84, 148, 5, 1
0, 149, 5, 1
1, 149, 5, 1
26, 149, 5, 1
32, 149, 5, 1
43, 149, 5, 1
49, 149, 5, 3
84, 149, 5, 1
69, 0, 6, 1
1, 1, 6, 1
16, 1, 6, 1
35, 1, 6, 1
30, 2, 6, 1
69, 2, 6, 1
19, 5, 6, 1
43, 5, 6, 1
38, 6, 6, 1
54, 6, 6, 1
7, 8, 6, 1
22, 8, 6, 1
52, 8, 6, 1
89, 8, 6, 1
39, 9, 6, 1
66, 9, 6, 1
89, 11, 6, 1
1, 13, 6, 2
5, 13, 6, 2
25, 13, 6, 1
59, 13, 6, 1
71, 13, 6, 1
88, 13, 6, 1
96, 13, 6, 1
99, 13, 6, 1
39, 15, 6, 1
32, 17, 6, 1
95, 19, 6, 1
13, 20, 6, 1
57, 20, 6, 1
89, 21, 6, 1
1, 22, 6, 2
5, 22, 6, 1
7, 22, 6, 1
13, 22, 6, 1
19, 22, 6, 1
34, 22, 6, 2
46, 22, 6, 1
49, 22, 6, 1
71, 22, 6, 1
83, 22, 6, 1
89, 22, 6, 3
30, 23, 6, 2
49, 23, 6, 1
84, 24, 6, 1
36, 26, 6, 1
85, 26, 6, 1
88, 26, 6, 1
1, 27, 6, 1
30, 27, 6, 1
